World rank,Country,Institution,Total Score,PUB,CNCI,IC,TOP,AWARD
401-500,SouthKorea,Gyeongsang National University,null,38.8,37,56.9,17.7,NA
401-500,China,Fourth Military Medical University,null,36.8,37.3,49.7,20.5,NA
401-500,China,Hangzhou Normal University,null,30.1,41.4,38.9,21.3,NA
401-500,China,Guangxi University,null,29.8,44.5,40.4,22.3,NA
401-500,China,Henan Agricultural University,null,28.8,39.6,52.8,14.2,NA
401-500,Turkey,Hacettepe University,null,30.1,36.1,47.6,24,NA
401-500,India,Indian Institute of Technology Guwahati,null,32.7,39.9,38,22.7,NA
401-500,China,Harbin Medical University,null,36.8,37.8,53.9,17.7,NA
401-500,Poland,Jagiellonian University,null,36.3,37,50.9,11.2,NA
401-500,China,Hunan Agricultural University,null,29.3,44.7,59.8,14.8,NA
401-500,China-Taiwan,Kaohsiung Medical University,null,31.8,35.9,41.1,16.7,NA
401-500,SouthKorea,INHA University,null,35.4,39.6,55.4,22,NA
401-500,Japan,Keio University,null,32.4,41.4,50.2,23.7,NA
401-500,India,Jawaharlal Nehru University,null,30.4,49.7,48.2,16.7,NA
401-500,SouthKorea,Myongji University,null,33.4,44.5,45.5,20.1,NA
401-500,Thailand,Kasetsart University,null,37.3,37.5,75.6,18.1,NA
401-500,China,Nanjing Normal University,null,28.3,39.4,34.3,19.3,NA
401-500,Czech,Masaryk University,null,28.7,43.8,75,19.3,NA
401-500,China-Taiwan,National Chiao Tung University,null,30,43.1,42.5,25.3,NA
401-500,Japan,Nagasaki University,null,28,36.7,64.4,12.5,NA
401-500,Malaysia,National University of Malaysia,null,37,36.1,58.1,17.2,NA
401-500,Greece,National and Kapodistrian University of Athens,null,36.9,35.3,66.8,14.2,NA
401-500,China,Ningbo University,null,28.7,46.3,36.8,19.3,NA
401-500,Argentina,National University of La Plata,null,32.4,36.7,59.1,13.7,NA
401-500,China,Northeast Forestry University - China,null,33.3,38.6,41.2,21.6,NA
401-500,China-Taiwan,National Yang Ming University,null,41.1,33.5,44.4,23.7,NA
401-500,Japan,Okayama University,null,36.7,36.1,51.7,14.8,NA
401-500,China,Northeast Agricultural University - China,null,42.8,38.1,38,18.9,NA
401-500,Thailand,Prince of Songkla University,null,31.2,38.9,59.2,17.7,NA
401-500,China,Northwest University,null,27.7,36.4,48.4,18.1,NA
401-500,China,Qilu University of Technology,null,28.1,40.9,52,26.2,NA
401-500,Italy,Politecnico di Bari,null,28.7,50.5,65.3,16.7,NA
401-500,China,Shenzhen University,null,28.7,42.9,55.9,16.3,NA
401-500,SouthKorea,Pukyong National University,null,38.3,38.3,53.4,18.9,NA
401-500,SouthKorea,Sogang University,null,31.5,41.2,30.8,20.5,NA
401-500,China,Shanghai Ocean University,null,28.1,42.6,56.9,11.2,NA
401-500,Germany,Technical University of Berlin,null,31.7,43.8,75.5,17.7,NA
401-500,China,Sichuan Agricultural University,null,39.7,38.6,51.1,16.7,NA
401-500,China,Tianjin Medical University,null,33.6,37,46.1,16.7,NA
401-500,China-Taiwan,Taipei Medical University,null,37.7,35.9,51.5,18.1,NA
401-500,UnitedStates,Tufts University,null,32.3,41.9,62.7,22,NA
401-500,China,The Second Military Medical University,null,31.7,37.5,52.2,21.6,NA
401-500,Tunisia,Universite de Tunis-El-Manar,null,30.6,35.6,82.7,14.2,NA
401-500,Japan,Tokyo University of Agriculture and Technology,null,42.6,35,41.8,22,NA
401-500,Belgium,University of Antwerp,null,28.9,45.8,80.9,18.5,NA
401-500,Tunisia,Universite de Sfax,null,35.4,35.9,71.6,11.8,NA
401-500,Brazil,University of Bras?lia,null,29.1,39.4,53.2,14.8,NA
401-500,Belgium,Universit? libre de Bruxelles (ULB),null,28.7,43.3,81,19.7,NA
401-500,France,University of Burgundy,null,28,44.9,70.1,11.2,NA
401-500,Serbia,University of Belgrade,null,41.6,34.7,68.9,13.7,NA
401-500,Italy,University of Catania,null,27.9,45.8,66.4,15.3,NA
401-500,Argentina,University of Buenos Aires,null,37.1,37.8,61.6,18.9,NA
401-500,Portugal,University of Coimbra,null,28.9,35,67.8,20.1,NA
401-500,Chile,University of Chile,null,33,41.4,71.9,18.5,NA
401-500,Italy,University of Genoa,null,35.1,36.7,67.2,18.5,NA
401-500,Spain,University of Cordoba,null,28.3,45.2,71.7,18.5,NA
401-500,Germany,University of Hannover,null,34.7,39.9,66.3,17.7,NA
401-500,Germany,University of Greifswald,null,30.1,48.2,71.4,14.2,NA
401-500,Italy,University of Milan - Bicocca,null,30.2,41.2,65.6,20.9,NA
401-500,SouthAfrica,University of KwaZulu-Natal,null,29.6,41.2,72.6,13.7,NA
401-500,Italy,University of Pavia,null,28.1,43.3,65.8,16.3,NA
401-500,NewZealand,University of Otago,null,29.2,48,76.3,15.3,NA
401-500,Germany,University of Rostock,null,29.7,44,60.7,22,NA
401-500,Italy,University of Roma - Tor Vergata,null,30.7,42.9,61.7,18.1,NA
401-500,SouthKorea,University of Ulsan,null,29.1,37.3,49.3,17.7,NA
401-500,Germany,University of Stuttgart,null,33.3,43.8,59,18.1,NA
401-500,Spain,University of Zaragoza,null,28.4,47.4,75.7,15.3,NA
401-500,Croatia,University of Zagreb,null,36.5,34.7,67.6,11.8,NA
401-500,China,Wenzhou Medical University,null,31.7,38.6,49.6,13.7,NA
401-500,UnitedStates,Utah State University,null,29.1,46.7,56.9,21.6,NA
401-500,China,Yangzhou University,null,34.1,41.9,46.2,18.5,NA
401-500,Japan,Yamaguchi University,null,30.1,33.8,68.7,12.5,NA
401-500,China,Zhejiang Gongshang University,null,28.9,41.4,42.9,24,NA
401-500,SouthKorea,Yeungnam University,null,34.8,40.9,59.4,14.8,NA
401-500,China,Zhengzhou University,null,34.6,37,36.8,18.5,NA
401-500,China,Zhejiang University of Technology,null,40.5,39.1,37.5,21.6,NA
aerospace-engineering,2018,,,,,,,
1,China,Beihang University,264.7,100,80.1,43.7,75.8,NA
2,UnitedStates,Georgia Institute of Technology,235.7,60.6,67.3,39.2,100,NA
3,UnitedStates,University of Michigan-Ann Arbor,234.2,46.1,92.9,53.8,84.4,NA
4,UnitedStates,California Institute of Technology,231.8,47.7,84,45.2,91.1,NA
5,China,National University of Defense Technology,224,73.3,86.5,38.5,56.5,NA
6,UnitedStates,Purdue University - West Lafayette,220.1,45.2,76.1,44.2,89.9,NA
7,China,Harbin Institute of Technology,219.4,66.8,86.8,46.8,56.5,NA
8,China,Northwestern Polytechnical University,209.5,66.3,79.8,43.9,54.6,NA
9,Netherlands,Delft University of Technology,203.4,50.6,77.5,75.9,60.1,NA
10,UnitedStates,The University of Texas at Austin,199,39,84,41.8,67.6,NA
11,China,Nanjing University of Aeronautics and Astronautics,197,63.5,71.1,39,54.6,NA
12,UnitedKingdom,University of Cambridge,194.8,26,89.4,82.9,62.7,NA
13,UnitedStates,Massachusetts Institute of Technology (MIT),194.7,44.5,78.5,49.3,61.9,NA
14,China,Tsinghua University,193.9,44.9,85.8,42.5,54.6,NA
15,Canada,University of Toronto,192.2,30,99.2,73.2,48.4,NA
16,UnitedStates,University of Illinois at Urbana-Champaign,190.8,29.3,92.6,48.2,59.3,NA
17,Italy,Sapienza University of Rome,190.4,43.6,87.7,48.6,49.5,NA
18,Australia,The University of Queensland,189.9,25.5,82.1,73.2,67.6,NA
19,UnitedStates,Stanford University,189,31.3,89.7,62.6,55.5,NA
20,UnitedStates,The Ohio State University - Columbus,188.5,27.2,90,42.3,62.7,NA
21,UnitedStates,"University of Maryland, College Park",188.3,41.9,74.7,36.4,64.4,NA
22,Israel,Technion-Israel Institute of Technology,186.1,43,70.7,65.7,59.3,NA
23,SouthKorea,Korea Advanced Institute of Science and Technology,185.3,50.3,66.1,39.7,61,NA
24,Italy,University of Naples Federico II,184.2,34.2,100,57.1,38.6,NA
25,China,Beijing Institute of Technology,182.3,48.5,79.8,45.2,45,NA
25,UnitedStates,Virginia Polytechnic Institute and State University,182.3,38.4,66.9,59.2,65.2,NA
27,UnitedStates,University of Colorado at Boulder,177.2,41,76.8,44.5,50.5,NA
28,UnitedKingdom,University of Southampton,176.6,31.5,77.1,72.1,53.6,NA
29,UnitedStates,University of Virginia,176.3,25.8,76.8,59.2,61.9,NA
30,UnitedStates,Pennsylvania State University - University Park,174.3,38,71.1,38.7,57.4,NA
31,UnitedStates,University of Florida,172.5,36.6,80.5,35.2,48.4,NA
32,Germany,Technical University Munich,170.5,32.7,72.5,78.9,49.5,NA
33,Italy,Polytechnic University of Turin,170.3,38.5,78.1,61.7,41.3,NA
34,Singapore,Nanyang Technological University,168,30.2,89.1,88.5,30.9,NA
35,UnitedKingdom,Imperial College London,166.4,25.8,80.8,80.6,43.8,NA
36,China,Xian Jiao Tong University,164,32.1,71.1,56.8,49.5,NA
37,Japan,The University of Tokyo,163.6,31.7,66.9,42.7,56.5,NA
38,UnitedStates,Johns Hopkins University,163.3,36.4,84.9,38.8,34.2,NA
39,India,Indian Institute of Science,161.9,29.5,87.1,47.8,35.7,NA
40,Italy,Polytechnic Institute of Milan,161.1,38.4,73.3,68.9,35.7,NA
41,Australia,The University of New South Wales,160.8,28.2,70.3,80.5,46.1,NA
42,UnitedKingdom,University of Surrey,159.4,26.8,81.1,64.6,38.6,NA
43,UnitedStates,Texas A&M University,157.6,37.7,62,59.3,46.1,NA
44,Canada,McGill University,156.7,28.9,76.8,69.2,37.2,NA
45,China,Dalian University of Technology,155.9,25.5,90.6,35.7,32.6,NA
46,UnitedKingdom,University of Bristol,154.5,28.9,74.7,83.5,34.2,NA
47,Spain,Polytechnic University of Madrid,154.1,41.6,58,72.6,39.9,NA
48,China,Zhejiang University,152.9,25.8,91.5,41.9,27.3,NA
49,UnitedKingdom,University of Strathclyde,151.1,32.5,75.4,61.5,30.9,NA
50,SouthKorea,Seoul National University,149.7,37.3,56.7,42.3,47.3,NA
marine-ocean-engineering,2018,,,,,,,
1,China,Shanghai Jiao Tong University,275.8,100,63.5,61.4,100,NA
2,Norway,Norwegian University of Science and Technology - NTNU,259.2,90.9,67.5,59.3,88.9,NA
3,China,Dalian University of Technology,241.3,84.9,58.2,53,87.7,NA
4,Portugal,University of Lisbon,240.6,77.3,67.2,59.6,84.2,NA
5,Netherlands,Delft University of Technology,216.1,61.1,69,74.2,71.2,NA
6,China,Harbin Engineering University,213.5,69.2,64.4,53.5,69.1,NA
7,Spain,University of Cantabria,209.1,40.1,100,61.9,56.6,NA
8,UnitedKingdom,University of Strathclyde,206.1,54.4,71.8,70.5,65.8,NA
8,Singapore,National University of Singapore,206.1,53.8,66.9,87,68,NA
10,China,Zhejiang University,205,75.2,53.1,60.2,64.6,NA
11,UnitedKingdom,Plymouth University,203.5,55.8,75.7,70.3,58,NA
12,Australia,The University of Western Australia,200,53.8,66.6,74.6,64.6,NA
13,SouthKorea,Seoul National University,193,69.7,51.6,41.1,63.5,NA
14,UnitedKingdom,University of Southampton,191.9,51,67.5,70.7,59.2,NA
15,SouthKorea,Pusan National University,190.8,69.2,59.2,67.6,48.9,NA
16,Australia,The University of New South Wales,190.3,42.4,77,78,55.3,NA
17,UnitedStates,"University of California, San Diego",189.9,45,70.1,53.6,64.1,NA
18,UnitedKingdom,University College London,186.6,46.4,70.4,72.4,55.3,NA
19,China,Ocean University of China,185.6,57.5,53.9,59.3,62.3,NA
20,Denmark,Technical University of Denmark,183.9,53.8,61.9,64.3,55.3,NA
21,UnitedStates,University of Oklahoma - Norman,182,43.9,63.8,42.1,65.8,NA
22,China,Hohai University,181.9,59.5,57.2,70.9,51.1,NA
23,UnitedStates,University of Michigan-Ann Arbor,179.6,53.2,58.5,59.2,56,NA
24,China,Tianjin University,174.5,55.6,58.2,44.7,51.8,NA
25,Japan,The University of Tokyo,174,54.4,59.9,57.9,48.1,NA
26,UnitedStates,University of Delaware,173.7,41.3,70.1,75,47.3,NA
27,Singapore,Nanyang Technological University,172.3,43.9,66,83.2,45.7,NA
28,UnitedStates,Texas A&M University,170.6,43.6,65.1,61.6,49.6,NA
29,UnitedKingdom,Newcastle University,170,56.4,47.9,68.8,51.8,NA
30,UnitedStates,Oregon State University,166.6,41.3,69.6,58.4,44,NA
31,Brazil,Federal University of Rio de Janeiro,165.1,43.2,60.2,67.7,48.1,NA
32,Greece,National Technical University of Athens,163,45.4,58.9,53.2,48.1,NA
33,Turkey,Istanbul Technical University,160.1,45,54.6,58.1,48.9,NA
34,Japan,Osaka University,158.6,44.3,58.9,69.9,41.4,NA
35,Australia,University of Tasmania,151.7,46.1,50,62.2,43.2,NA
36,Italy,University of Genoa,150.5,40.9,62.5,57.2,35.6,NA
37,Croatia,University of Zagreb,145.3,41.7,55.7,78.2,32.3,NA
38,Canada,Memorial University of Newfoundland,135.9,40.1,43.1,56.5,41.4,NA
39,Poland,Gdansk University of Technology,134.3,51.7,57.5,11.3,22.9,NA
40,Turkey,Yildiz Technical University,130.2,40.5,51.6,40.9,29.9,NA
41,Iran,Amirkabir University of Technology,129.6,42.8,52.7,33.5,27.3,NA
42,Poland,Gdynia Maritime University,125.7,44.6,46.2,18.5,31.1,NA
43,Japan,Kyushu University,123.7,43.9,39.1,81,24.4,NA
44,China,China University of Petroleum - Beijing,111.1,41.7,58.2,56.2,0,NA
transportation-science-technology,2018,,,,,,,
1,China,Beijing Jiaotong University,284.1,88.9,79.5,78.6,100,NA
2,China,Tsinghua University,272.9,80.1,79.2,76.1,98.4,NA
3,Netherlands,Delft University of Technology,266,100,67.5,70.1,84.4,NA
4,China,Southeast University,249.5,78.4,70.7,80.2,84.4,NA
5,UnitedStates,"University of California, Berkeley",243,81.5,66.5,65.4,81.9,NA
6,Australia,University of Sydney,235.2,75.4,69.9,71.6,75.5,NA
7,UnitedKingdom,University of Leeds,235.1,72.9,72.7,71.4,75.2,NA
8,Canada,University of British Columbia,234.4,66.3,79.2,77.3,73.4,NA
9,China,Tongji University,231.3,79.7,61.9,78,74,NA
10,UnitedStates,Massachusetts Institute of Technology (MIT),230.6,71.3,74,76.7,69.9,NA
11,Canada,University of Waterloo,228.9,60.6,78.3,79.5,74,NA
12,Singapore,National University of Singapore,227.3,59.4,82.2,80.5,69.6,NA
13,Australia,Monash University,226.9,74.7,67,66.9,71.8,NA
14,China-HongKong,The Hong Kong University of Science and Technology,226.4,51.8,86.1,72.5,74,NA
15,China,Shanghai Jiao Tong University,224.9,70.2,66.7,68.4,74.3,NA
16,Australia,Queensland University of Technology,222.7,69,69.4,63.9,71.5,NA
17,UnitedKingdom,University of Southampton,222.3,60.9,68.9,75.5,77.3,NA
18,Sweden,KTH Royal Institute of Technology,218.9,66.8,73.7,73.1,63.7,NA
19,Singapore,Nanyang Technological University,218.4,55.8,79.9,82.4,66.2,NA
20,UnitedStates,University of Michigan-Ann Arbor,214.3,67.2,71.2,66.3,62.7,NA
21,UnitedStates,"University of Maryland, College Park",212.1,72.2,61.6,56.7,66.9,NA
22,Canada,McGill University,210.8,60,73,66.3,64.5,NA
23,China-HongKong,The Hong Kong Polytechnic University,210.3,65.1,68.3,76.2,61.6,NA
24,China,Zhejiang University,208.9,48.7,81.1,86,61.9,NA
25,UnitedStates,Georgia Institute of Technology,208.7,65.8,61.9,63.7,68.2,NA
26,UnitedStates,Purdue University - West Lafayette,208.1,71.1,60.7,52.1,65.9,NA
27,Sweden,Chalmers University of Technology,208,59.3,73.2,67.9,61.9,NA
28,UnitedStates,The University of Texas at Austin,207.4,67.3,63.9,62.2,63.7,NA
29,UnitedKingdom,University College London,206.2,65,69.4,68.5,58.1,NA
30,Switzerland,Swiss Federal Institute of Technology Lausanne,204.7,42.8,97.2,82.3,48.3,NA
31,China,Beihang University,204.1,48.5,86.7,61.7,56.5,NA
32,China,Beijing University of Posts and Telecommunications,203.2,36.1,93.6,84.6,56.5,NA
33,Canada,University of Toronto,202.9,66.6,66.5,58.6,58.1,NA
34,Australia,The University of New South Wales,201.8,64.5,60.1,61.6,64.8,NA
35,Denmark,Technical University of Denmark,201.4,55.3,75.9,71.9,55.7,NA
36,China-HongKong,The University of Hong Kong,200.8,53.7,76.4,59.2,58.9,NA
37,UnitedStates,Virginia Polytechnic Institute and State University,199.8,73.1,57.9,51.4,58.5,NA
38,Canada,University of Montreal,199.3,47.6,77.1,76.2,59.3,NA
39,China,Huazhong University of Science and Technology,198.5,42.1,86.3,76.2,54.9,NA
40,China,Peking University,197.3,35.6,100,69.4,47.8,NA
41,UnitedStates,Arizona State University,196.1,56.1,73.7,60.7,54.1,NA
42,UnitedStates,University of Central Florida,195.4,50.9,77.4,65.3,54.1,NA
43,UnitedStates,Pennsylvania State University - University Park,192.3,50.7,72.7,63.3,56.1,NA
44,China,Southwest Jiaotong University,190,54,69.1,74.6,51.9,NA
45,UnitedStates,The Ohio State University - Columbus,187,53,72.7,58.3,49.7,NA
46,China,Xidian University,186.7,40.4,68.6,71.7,63.4,NA
47,UnitedStates,Texas A&M University,186.5,76.8,48.3,46.9,51.9,NA
48,UnitedStates,"University of Minnesota, Twin Cities",186,58.4,64.2,51.3,53.2,NA
49,Canada,McMaster University,184.8,43.2,74.5,65.5,54.1,NA
50,UnitedStates,University of Florida,183.6,53.7,62.5,70.9,53.2,NA
51-75,Canada,Carleton University,null,36.4,82.8,80.6,43.8,NA
51-75,China-HongKong,City University of Hong Kong,null,41.9,72.2,62.5,56.1,NA
51-75,China,Dalian University of Technology,null,42.8,83.5,66.2,42.7,NA
51-75,Netherlands,Eindhoven University of Technology,null,52.3,63.1,55.4,51.5,NA
51-75,China,Harbin Institute of Technology,null,46.8,72,77.5,47.8,NA
51-75,UnitedKingdom,Imperial College London,null,51.4,64.8,78.7,46.8,NA
51-75,SaudiArabia,King Abdulaziz University,null,33,80.1,100,45.8,NA
51-75,SouthKorea,Korea Advanced Institute of Science and Technology,null,50.7,57.9,51.7,58.1,NA
51-75,UnitedKingdom,Lancaster University,null,37.3,86.1,67.2,36.4,NA
51-75,China-Taiwan,National Cheng Kung University,null,48.9,65.6,59.2,54.9,NA
51-75,China-Taiwan,National Chiao Tung University,null,46.6,57.6,40.8,61.6,NA
51-75,Greece,National Technical University of Athens,null,53.7,64.5,62.5,48.7,NA
51-75,China,National University of Defense Technology,null,32.7,79.5,66.8,48.3,NA
51-75,UnitedStates,Northwestern University,null,47.6,71,53.5,46.8,NA
51-75,Switzerland,Swiss Federal Institute of Technology Zurich,null,52.3,65.9,77.4,46.8,NA
51-75,Israel,Technion-Israel Institute of Technology,null,44,74.7,78.1,42.2,NA
51-75,Australia,The Australian National University,null,31.6,90.2,78.3,44.8,NA
51-75,UnitedStates,"University of California, Davis",null,60.2,60.1,61.1,45.8,NA
51-75,Portugal,University of Coimbra,null,38.8,85.9,70.3,43.8,NA
51-75,China,University of Electronic Science and Technology of China,null,32.7,84.1,85.5,48.7,NA
51-75,UnitedStates,University of Illinois at Urbana-Champaign,null,60.8,58.6,48.7,53.2,NA
51-75,UnitedKingdom,University of Oxford,null,43.4,80.8,77.3,42.2,NA
51-75,UnitedKingdom,University of Surrey,null,35.1,77.6,80.6,46.8,NA
51-75,UnitedStates,University of Washington,null,54.5,62.2,65.1,46.3,NA
51-75,Netherlands,Utrecht University,null,34.1,90.6,80.1,35.8,NA
76-100,Denmark,Aalborg University,null,33.8,77.8,73.1,40,NA
76-100,Finland,Aalto University,null,35.9,75.5,78,45.3,NA
76-100,China,Beijing Institute of Technology,null,39,75.9,76.7,42.7,NA
76-100,China,Central South University,null,37.8,80.6,68.3,40.5,NA
76-100,China,Dalian Maritime University,null,36.9,80.8,64.9,38.8,NA
76-100,Belgium,Ghent University,null,38.8,75.2,68.5,41.7,NA
76-100,Australia,Griffith University,null,38.1,74,74.3,41.7,NA
76-100,UnitedKingdom,Loughborough University,null,54.3,62.2,55.1,43.8,NA
76-100,China-Taiwan,National Taiwan University,null,42.1,63.6,54.8,54.9,NA
76-100,UnitedStates,New Jersey Institute of Technology,null,31.3,82.4,84.9,38.8,NA
76-100,Norway,Norwegian University of Science and Technology - NTNU,null,40.8,77.1,67.7,37,NA
76-100,UnitedStates,Old Dominion University,null,44.4,65.1,62.9,45.3,NA
76-100,Spain,Polytechnic University of Catalonia,null,41,68.1,65.6,47.3,NA
76-100,Spain,Polytechnic University of Madrid,null,49.3,63.9,58.8,43.8,NA
76-100,China,Sun Yat-sen University,null,31.3,86.3,65.5,40.5,NA
76-100,Australia,The University of Melbourne,null,41,73.2,66.4,42.2,NA
76-100,Australia,The University of Queensland,null,46.8,64.8,64.6,44.3,NA
