World rank,Country,Institution,Total Score,PUB,CNCI,IC,TOP,AWARD
301-400,India,All India Institute of Medical Sciences,null,21.3,56,39.2,15.9,NA
301-400,China,Anhui Medical University,null,15.5,50.7,55,8.5,NA
301-400,Turkey,Ankara University,null,15.2,53.6,46.2,8.5,NA
301-400,Greece,Aristotle University of Thessaloniki,null,18.8,59.5,77,15.9,NA
301-400,China,Army Medical University,null,18.9,56.3,49.7,9.7,NA
301-400,Egypt,Cairo University,null,21.5,52.8,77.5,13.2,NA
301-400,China,Central South University,null,21.2,61,56.8,13.6,NA
301-400,Japan,Chiba University,null,20.4,50.2,38.5,11.6,NA
301-400,China,China Medical University (Shenyang),null,20.7,57.8,46.6,12.5,NA
301-400,China-Taiwan,China Medical University (Taichung),null,18.4,53.3,52.5,14,NA
301-400,China,Chongqing Medical University,null,18.2,57.8,52.9,8.2,NA
301-400,SouthKorea,Chonnam National University,null,18.8,51.5,43.6,15.1,NA
301-400,SouthKorea,Chung-Ang University,null,19.9,56,31.3,13.8,NA
301-400,Canada,Dalhousie University,null,15.7,65.3,55.2,12.1,NA
301-400,UnitedStates,Drexel University,null,15.5,67,60.4,13.2,NA
301-400,SouthKorea,Ewha Womans University,null,17.8,52.9,42.3,12.7,NA
301-400,Brazil,Federal University of Rio de Janeiro,null,17,53.7,63.3,10.8,NA
301-400,Brazil,Federal University of Sao Paulo,null,16,55.9,68,10,NA
301-400,China,Fujian Medical University,null,17.2,50.5,42.7,8.2,NA
301-400,Japan,Fukushima Medical University,null,15,74.8,53.8,9.5,NA
301-400,SouthKorea,Gachon University,null,17.4,59.5,48.1,14.9,NA
301-400,Japan,Gifu University,null,16.8,53.3,61.9,10,NA
301-400,China,Guangzhou Medical University,null,15.6,58.1,46.1,10.8,NA
301-400,Japan,Gunma University,null,19.9,58,50.4,14.2,NA
301-400,Turkey,Hacettepe University,null,21.2,61.8,44.2,11.8,NA
301-400,SouthKorea,Hallym University,null,21.5,50.3,27,12.7,NA
301-400,SouthKorea,Hanyang University,null,21,56.8,40.6,14,NA
301-400,China,Harbin Medical University,null,16,57.8,56.7,11.1,NA
301-400,China,Hebei Medical University,null,15.1,45.1,76.8,6.7,NA
301-400,Japan,Hiroshima University,null,21.7,55.5,44.4,13.8,NA
301-400,SouthKorea,Inje university,null,23.2,50.6,36,12.3,NA
301-400,Iran,Iran University of Medical Sciences,null,15.3,52.1,39.3,7.1,NA
301-400,Iran,Islamic Azad University,null,18.9,47.9,48.3,5.3,NA
301-400,Turkey,Istanbul University,null,23.4,54.7,35.8,9.5,NA
301-400,China,Jilin University,null,17.4,56.4,52.2,7.8,NA
301-400,Japan,Juntendo University,null,19.3,56.5,48.7,13.8,NA
301-400,Japan,Kanazawa University,null,22.2,51.7,41,15.9,NA
301-400,China-Taiwan,Kaohsiung Medical University,null,15.7,52,41,9.5,NA
301-400,Japan,Keio University,null,20.1,61.5,49.9,16.9,NA
301-400,SaudiArabia,King Abdulaziz University,null,16.2,59.4,99,11.6,NA
301-400,SaudiArabia,King Saud University,null,16.8,52.6,85.7,7.1,NA
301-400,SouthKorea,Konkuk University,null,20.2,59.9,45.8,12.7,NA
301-400,SouthKorea,Korea Advanced Institute of Science and Technology,null,16.2,67.1,62.1,14.9,NA
301-400,Sweden,KTH Royal Institute of Technology,null,15,65.2,74.9,12.5,NA
301-400,Japan,Kumamoto University,null,21,52.6,28.6,14.9,NA
301-400,SouthKorea,Kyung Hee University,null,25.6,54.1,51.1,19.5,NA
301-400,SouthKorea,Kyungpook National University,null,19.7,53.2,44.7,14.8,NA
301-400,Japan,Kyushu University,null,24,52.8,37.3,18,NA
301-400,UnitedStates,Loyola University Chicago,null,15.5,65,54.8,13.8,NA
301-400,Thailand,Mahidol University,null,18.5,55.9,79.2,13.8,NA
301-400,UnitedStates,Michigan State University,null,17,56.9,58.4,20.1,NA
301-400,Japan,Nagasaki University,null,15.1,61.4,53.3,10.3,NA
301-400,Japan,Nagoya University,null,23.1,60.3,44,13.4,NA
301-400,Mexico,National Autonomous University of Mexico,null,15.9,52.2,70.8,11.3,NA
301-400,China-Taiwan,National Cheng Kung University,null,16.6,54.9,56.6,15.3,NA
301-400,China-Taiwan,National Defense Medical Center,null,15,50.4,45.6,11.3,NA
301-400,China-Taiwan,National Tsing Hua University,null,15,51.3,46.7,10.6,NA
301-400,China,Naval Medical University,null,20.3,59.5,48.2,14.9,NA
301-400,UnitedStates,Oakland University,null,15.8,57.7,50.8,12.1,NA
301-400,France,Paul Sabatier University (Toulouse 3),null,16.4,62.1,74.8,16.9,NA
301-400,SouthKorea,Pusan National University,null,21,56.9,47.1,14.2,NA
301-400,Germany,Saarland University,null,21.7,50.3,49.1,14.9,NA
301-400,Japan,Saitama Medical University,null,16.3,53.8,41.8,8.5,NA
301-400,Italy,Second University of Naples,null,16,68,57.6,12.3,NA
301-400,Hungary,Semmelweis University,null,15.5,61.7,82.2,14,NA
301-400,Iran,Shahid Beheshti University of Medical Sciences,null,19.4,45.6,39.8,8.5,NA
301-400,China,Soochow University (China),null,22.1,58.2,59.9,12.7,NA
301-400,SouthKorea,Soonchunhyang University,null,20.5,52.2,26,13.4,NA
301-400,China,South China Normal University,null,15,58.6,68.9,16.7,NA
301-400,China-Taiwan,Taipei Medical University,null,18.9,54.7,51.9,15.1,NA
301-400,Iran,Tehran University of Medical Sciences,null,29,46.4,49.2,12.1,NA
301-400,UnitedStates,Temple University,null,15.1,65.9,60.3,14.6,NA
301-400,UnitedStates,Texas A&M University,null,16.2,53.8,53.6,14.9,NA
301-400,UnitedStates,The George Washington University,null,18.2,60.3,52.9,17.5,NA
301-400,China,Tianjin University,null,15,54.8,69.7,12.1,NA
301-400,UnitedStates,Uniformed Services University of the Health Sciences - USA,null,18.5,69.2,45.2,14.2,NA
301-400,Romania,Universitatea de Medicina si Farmacie Iuliu Hatieganu Cluj-Napoca,null,17.1,65.1,55.6,11.1,NA
301-400,Ireland,University College Dublin,null,17,60,83.9,12.1,NA
301-400,UnitedStates,University of Arkansas for Medical Sciences,null,20.8,61.3,45.8,15.9,NA
301-400,Serbia,University of Belgrade,null,22.2,58.3,65.9,14.8,NA
301-400,Argentina,University of Buenos Aires,null,17.3,48.9,57.3,10,NA
301-400,Brazil,University of Campinas,null,17.2,64.9,62.1,12.5,NA
301-400,Portugal,University of Coimbra,null,17.6,59.5,77.2,16,NA
301-400,China,University of Jinan,null,16.6,57.4,51.3,14.2,NA
301-400,Slovenia,University of Ljubljana,null,21.3,59.8,65.8,14.6,NA
301-400,UnitedStates,University of Louisville,null,19.3,55.5,65.5,13.8,NA
301-400,Malaysia,University of Malaya,null,18.9,62.9,84.5,8.8,NA
301-400,Canada,University of Manitoba,null,15.2,61.6,77.5,10,NA
301-400,Italy,University of Palermo,null,15.9,67,58.1,10,NA
301-400,Greece,University of Patras,null,15.1,52.7,71.5,6.3,NA
301-400,Finland,University of Tampere,null,16,66.2,69.8,12.7,NA
301-400,UnitedStates,University of Tennessee Health Science Center,null,19.3,66,48.5,14.6,NA
301-400,Japan,University of Tsukuba,null,19.6,54.1,44.2,16.2,NA
301-400,Croatia,University of Zagreb,null,16,59.3,67.6,14.4,NA
301-400,China,Wenzhou Medical University,null,16.5,50.8,50.6,8.8,NA
301-400,China,Xiamen University,null,16.8,62.8,61.1,14,NA
301-400,China,Xi'an Jiaotong University,null,20.7,58.4,57.7,10,NA
301-400,Japan,Yokohama City University,null,15.2,54.9,36.5,11.6,NA
pharmacy-pharmaceutical-sciences,2019,,,,,,,
1,UnitedStates,Harvard University,300.3,100,85.9,72,100,0
2,UnitedStates,"University of California, San Francisco",225.8,62.3,84.7,66.7,65.5,0
3,UnitedStates,"University of California, San Diego",222.9,65.1,82.3,69.2,61.7,0
4,Sweden,Karolinska Institute,222.7,69.3,82.4,88,53.5,0
5,UnitedStates,University of North Carolina at Chapel Hill,219.1,80.7,82.4,62.1,43.6,0
6,Denmark,University of Copenhagen,217,81.2,76.2,79.6,43.6,0
7,Australia,Monash University,216.2,67.4,83.8,80.9,48.8,0
8,Canada,University of Toronto,214.1,77.9,76.7,79.1,43.6,0
9,UnitedKingdom,University of Oxford,211.3,56.6,88.4,87.8,48.8,0
10,UnitedKingdom,University College London,207.6,64.9,82.6,82.2,43.6,0
11,UnitedStates,"University of California, Los Angeles",207.1,54.7,79.2,65.7,43.6,81.6
12,UnitedStates,Massachusetts Institute of Technology (MIT),203.4,38.4,88.6,73.2,61.7,0
13,UnitedStates,University of Washington,199.9,65.1,84.6,62.2,37.8,0
14,UnitedKingdom,Imperial College London,199.6,60.4,79,82.7,43.6,0
15,UnitedStates,Stanford University,199.5,53.1,89.5,66.5,43.6,0
16,UnitedStates,Duke University,198.9,64.3,78.5,62.5,43.6,0
17,UnitedKingdom,University of Cambridge,198.7,53.3,85.2,83,43.6,0
18,Sweden,Uppsala University,197.1,58,79.1,81.5,43.6,0
19,UnitedStates,Yale University,195.8,55.8,78.4,64,48.8,0
20,UnitedStates,University of Pennsylvania,194.1,59,79.4,60.6,43.6,0
21,UnitedStates,Vanderbilt University,191.4,57.5,78.4,59,43.6,0
22,UnitedStates,"University of Pittsburgh, Pittsburgh Campus",190.9,66.2,75,59.6,37.8,0
23,UnitedStates,Johns Hopkins University,189.9,73.3,81.4,66.8,21.8,0
24,UnitedKingdom,King's College London,189.8,61,78.7,83.5,21.8,57.7
25,Netherlands,Utrecht University,189.6,71.5,80.3,79.6,21.8,0
26,France,Sorbonne University,189.2,57.9,73,73.5,43.6,0
27,Australia,The University of Queensland,189,65,77.4,78.5,30.9,0
28,Belgium,KU Leuven,188.9,71.4,77.5,90.9,21.8,0
29,UnitedStates,Icahn School of Medicine at Mount Sinai,188.5,48.7,87.8,71.1,37.8,0
30,UnitedStates,University of Michigan-Ann Arbor,184.2,69.2,80.8,62.3,21.8,0
31,Germany,Free University Berlin,183.5,62.4,75.4,74.3,30.9,0
32,UnitedStates,The University of Texas Southwestern Medical Center at Dallas,183.3,37.9,88.8,64.7,43.6,0
33,SaudiArabia,King Abdulaziz University,182.9,60.7,71.3,100,30.9,0
34,UnitedStates,"Rutgers, The State University of New Jersey - New Brunswick",182.6,63,75.5,66.6,30.9,0
35,Belgium,Ghent University,182.4,58.4,76.9,81,30.9,0
36,China,Shanghai Jiao Tong University,181.6,81.5,68.8,47.5,21.8,0
37,Switzerland,University of Basel,178,59.1,79.9,86.2,21.8,0
38,UnitedStates,"University of Minnesota, Twin Cities",177.5,67.2,76.8,58.3,21.8,0
39,Australia,University of Sydney,177,63.8,75.8,78,21.8,0
40,Australia,The University of Melbourne,176.1,53,77,75.8,30.9,0
41,France,University of Paris Descartes (Paris 5),175.8,53.4,70.3,71.1,37.8,0
42,Netherlands,Leiden University,175.7,54.1,83.5,81.3,21.8,0
43,China,China Pharmaceutical University,175.5,93.6,73.2,43.1,0,0
44,UnitedStates,Mayo Medical School,175.4,48.5,83.7,62.1,30.9,0
45,UnitedKingdom,The University of Edinburgh,174.6,37.1,100,78.8,21.8,0
45,Italy,University of Milan,174.6,65.2,74.3,66.4,21.8,0
47,Finland,University of Helsinki,174.5,50.5,76.4,83.8,30.9,0
48,Canada,McGill University,174.3,54.8,73.1,78,30.9,0
49,Germany,Humboldt University of Berlin,174.2,53.9,74.7,73.9,30.9,0
49,Netherlands,University of Groningen,174.2,53.7,74.2,77.3,30.9,0
51-75,UnitedStates,Baylor College of Medicine,null,46.9,77.8,61.6,30.9,0
51-75,Germany,Charite - Universitats Medizin Berlin,null,51.4,74.9,74,30.9,0
51-75,UnitedStates,Columbia University,null,54.5,83.5,70.8,21.8,0
51-75,Germany,Heidelberg University,null,56.9,76.1,75.4,21.8,0
51-75,SaudiArabia,King Saud University,null,81.7,70.8,91.7,0,0
51-75,Singapore,National University of Singapore,null,56.9,74.7,80.1,21.8,0
51-75,Netherlands,Radboud University Nijmegen,null,51.5,75.2,80,21.8,0
51-75,Switzerland,Swiss Federal Institute of Technology Lausanne,null,25.4,93.9,85.1,37.8,0
51-75,Denmark,Technical University of Denmark,null,38.2,93.4,79.6,21.8,0
51-75,UnitedStates,The Ohio State University - Columbus,null,58.7,74.3,63.3,21.8,0
51-75,Canada,The University of Calgary,null,36.5,77.5,84.1,37.8,0
51-75,UnitedKingdom,The University of Dundee,null,34.3,100,84.8,21.8,0
51-75,UnitedKingdom,The University of Manchester,null,51.7,80,78.1,21.8,0
51-75,UnitedStates,The University of Texas M. D. Anderson Cancer Center,null,46.3,77.1,63.4,30.9,0
51-75,Canada,University of Alberta,null,51.5,70.8,77.3,30.9,0
51-75,UnitedStates,"University of California, Berkeley",null,37.8,93.8,70.4,21.8,0
51-75,Italy,University of Florence,null,66,90,76.6,0,0
