World rank,Country,Institution,Total Score,PUB,CNCI,IC,TOP,AWARD
201-300,UnitedStates,University of Illinois at Chicago,null,30.3,57.7,65.4,25.6,NA
201-300,Germany,University of Jena,null,33.7,61.3,71.3,29.4,NA
201-300,UnitedStates,University of Kentucky,null,33.2,56.5,63,28.5,NA
201-300,Germany,University of Kiel,null,26.5,63.9,73.8,20.8,NA
201-300,UnitedKingdom,University of Leeds,null,31.7,56.9,75.5,29.5,NA
201-300,UnitedKingdom,University of Liverpool,null,27.7,58.4,86,23.6,NA
201-300,Germany,University of Marburg,null,25.7,71.6,77.7,23.4,NA
201-300,Italy,University of Milan - Bicocca,null,33.2,59.1,79.5,26.5,NA
201-300,Belgium,University of Mons,null,25.8,63.1,94.2,24.4,NA
201-300,France,University of Montpellier,null,40.2,50.9,82.3,24.7,NA
201-300,UnitedStates,University of North Texas,null,26.9,65,70.8,20.3,NA
201-300,UnitedKingdom,University of Nottingham,null,31.8,58.6,79.3,28.3,NA
201-300,Italy,University of Padua,null,39.8,53,71.9,29.4,NA
201-300,UnitedStates,University of Rochester,null,28.1,65,67.8,26.7,NA
201-300,Italy,University of Roma - Tor Vergata,null,31.2,55,77.8,26,NA
201-300,Brazil,University of Sao Paulo,null,42.4,46.4,73.6,23.2,NA
201-300,Australia,University of South Australia,null,30.6,63.1,83,27.2,NA
201-300,UnitedStates,University of South Carolina - Columbia,null,29.2,64.1,68.9,26.3,NA
201-300,Italy,University of Trieste,null,27.6,57.7,87.1,26.3,NA
201-300,Japan,University of Tsukuba,null,36.9,51.9,62.7,25.5,NA
201-300,Germany,University of Ulm,null,32.6,60.9,81.9,27.3,NA
201-300,UnitedStates,University of Utah,null,34.2,61.5,57.9,28.5,NA
201-300,Austria,University of Vienna,null,27.7,60.7,94.3,25.6,NA
201-300,UnitedKingdom,University of Warwick,null,30.8,60.9,78.4,27.2,NA
201-300,Germany,University of Wuerzburg,null,26.4,62.2,75.2,25.3,NA
201-300,France,University Paris Diderot - Paris 7,null,33.4,61.5,74.1,30.4,NA
201-300,Austria,Vienna University of Technology,null,38.5,51.7,83.4,22.7,NA
201-300,Japan,Waseda University,null,31.2,66,65.3,26.5,NA
201-300,China,Zhejiang Normal University,null,27.7,68.7,51.4,23,NA
energy-science-engineering,2017,,,,,,,
1,Singapore,Nanyang Technological University,373.6,56.8,99.8,84.7,100,NA
2,UnitedStates,Massachusetts Institute of Technology (MIT),354.3,63.8,77.3,75.3,99,NA
3,UnitedStates,Stanford University,345.5,55.5,89.3,72.6,93.1,NA
4,UnitedStates,"University of California, Berkeley",343,76.9,72.1,75.5,89.4,NA
5,Switzerland,Swiss Federal Institute of Technology Lausanne,330.3,52.3,91.3,88,84.5,NA
6,UnitedStates,Georgia Institute of Technology,324.2,55.9,77.1,72,88.4,NA
7,Denmark,Technical University of Denmark,315,72.1,73.5,78.5,76.8,NA
8,UnitedStates,University of Chicago,312.1,69,69,71.3,79.9,NA
9,UnitedKingdom,"The Imperial College of Science, Technology and Medicine",310.2,64.7,73.3,80.3,78.1,NA
10,UnitedStates,California Institute of Technology,299.2,35.4,84.4,74.3,82.2,NA
11,UnitedStates,Northwestern University,292.3,29.2,100,78.6,73.7,NA
12,SouthKorea,Seoul National University,291,63.5,65.8,52.7,75.6,NA
13,China,Tsinghua University,284.9,100,69.7,59.1,51.6,NA
14,SouthKorea,Ulsan National Institute of Science and Technology,284.3,36.9,86.2,56.7,75,NA
15,China,University of Science and Technology of China,276.4,78.9,70.9,55.7,57.7,NA
16,Singapore,National University of Singapore,271.7,61,79.1,72.7,58.6,NA
17,UnitedStates,"University of California, Santa Barbara",269.9,26.9,87.8,86.4,69,NA
18,SouthKorea,Korea Advanced Institute of Science and Technology,267.5,61.2,65.8,55.7,64.7,NA
19,UnitedStates,University of Washington,267.2,34.4,93,81.9,61.7,NA
20,UnitedStates,The University of Texas at Austin,265.3,61.5,73.3,58.9,59.4,NA
21,Germany,University of Erlangen-Nuremberg,264.5,35,74.2,79.9,69.7,NA
22,SouthKorea,Pohang University of Science and Technology,264,39.9,69.5,62.9,71,NA
23,China,Huazhong University of Science and Technology,260.9,65.8,76,52.4,54.3,NA
24,UnitedKingdom,University of Oxford,260,44.1,83.8,82.7,57.7,NA
25,China,Fudan University,258.6,48.1,78.6,65.6,59.4,NA
26,China,Peking University,257.2,58.4,73.3,58.5,56.9,NA
27,UnitedKingdom,University of Cambridge,257.1,51.1,70.5,76.2,60.2,NA
28,Australia,Monash University,256.4,45.6,77.5,81,58.6,NA
29,China,Zhejiang University,255.6,76.4,68.8,54.6,49.8,NA
30,UnitedStates,University of Wisconsin - Madison,253.7,51,74.4,64,57.7,NA
31,SouthKorea,Sungkyunkwan University,247,41,78.4,60.1,57.7,NA
32,UnitedStates,University of Michigan-Ann Arbor,246.5,59.2,71.7,71.3,50.7,NA
33,China,Dalian University of Technology,246.2,59.7,68.8,54.2,53.5,NA
34,China,South China University of Technology,245.4,64.6,74.7,52.9,47.8,NA
35,UnitedStates,University of Massachusetts Amherst,245.3,24.8,96.4,77.2,54.3,NA
36,China,Shanghai Jiao Tong University,244.8,76.4,67.8,55.9,44.7,NA
37,Australia,The University of Queensland,243.3,45.3,78,83.5,51.6,NA
38,China-Taiwan,National Taiwan University,242,52,67.3,61.5,55.2,NA
39,Germany,Karlsruhe Institute of Technology (KIT),241.9,77.2,63.4,81.1,42.5,NA
40,UnitedStates,"University of California, Los Angeles",237.6,39.7,72.1,77,55.2,NA
41,Switzerland,Swiss Federal Institute of Technology Zurich,236.5,50.8,72.1,79.8,48.8,NA
42,Australia,University of Wollongong,234.7,38.3,80.5,91.4,48.8,NA
43,Japan,The University of Tokyo,233.9,63.5,61,68.9,47.8,NA
44,China,Xian Jiao Tong University,232.9,77.6,69.7,49.7,37.8,NA
45,SaudiArabia,King Abdullah University of Science and Technology,232.3,35.5,79.9,96.4,48.8,NA
46,China,Tianjin University,231.7,72,70.9,53.5,39,NA
47,UnitedStates,Princeton University,231.3,50.1,74.4,76.4,45.8,NA
48,Japan,Tohoku University,231.1,64.2,61.2,70.6,45.8,NA
49,Sweden,KTH Royal Institute of Technology,231,61,65.5,86,43.6,NA
50,UnitedStates,Pennsylvania State University - University Park,229.1,59.1,69,68.6,43.6,NA
51-75,China,Beihang University,null,40.6,70.2,56.5,42.5,NA
51-75,Sweden,Chalmers University of Technology,null,53.7,71.2,76.2,36.5,NA
51-75,UnitedStates,Cornell University,null,35,71.2,68.7,45.8,NA
51-75,Netherlands,Delft University of Technology,null,57.5,67,79.5,32.4,NA
51-75,Netherlands,Eindhoven University of Technology,null,39.6,66.3,79.7,43.6,NA
51-75,SouthKorea,Hanyang University,null,50.4,68,59.6,44.7,NA
51-75,China,Harbin Institute of Technology,null,71.8,65.5,55.5,39,NA
51-75,China,Jilin University,null,47,69.5,58.4,44.7,NA
51-75,SaudiArabia,King Abdulaziz University,null,37.3,74.2,100,39,NA
51-75,Japan,Kyoto University,null,68.3,59.6,56.1,36.5,NA
51-75,Sweden,Linkoping University,null,27.9,73.5,75,48.8,NA
51-75,China,Nanjing University,null,37.9,75.1,55.9,40.2,NA
51-75,China,Nankai University,null,41.5,84.8,42.1,43.6,NA
51-75,UnitedStates,North Carolina State University - Raleigh,null,47.3,67.8,70.5,41.4,NA
51-75,China,Soochow University (China),null,38.1,87,58.4,44.7,NA
51-75,China,Sun Yat-sen University,null,40.2,76,50.5,42.5,NA
51-75,China-HongKong,The Hong Kong University of Science and Technology,null,31.4,86.4,53.2,46.8,NA
51-75,Australia,The University of New South Wales,null,54.9,87.4,78.4,23.9,NA
51-75,UnitedStates,University of Delaware,null,29.4,76,62.4,43.6,NA
51-75,UnitedStates,University of Illinois at Urbana-Champaign,null,48.3,69.7,74.5,45.8,NA
51-75,UnitedStates,"University of Maryland, College Park",null,45.9,72.4,72,47.8,NA
51-75,Canada,University of Waterloo,null,46.1,72.8,76.1,45.8,NA
51-75,Sweden,Uppsala University,null,46.2,64.2,87.2,41.4,NA
51-75,China,Wuhan University,null,40.7,78.8,55,36.5,NA
51-75,China,Wuhan University of Technology,null,36.5,79.3,69.6,39,NA
76-100,China,Beijing Institute of Technology,null,49.8,79.3,50.5,29.3,NA
76-100,China,Beijing University of Chemical Technology,null,44.7,74.9,48.5,33.8,NA
76-100,UnitedStates,Colorado School of Mines,null,37.9,72.1,60.6,39,NA
76-100,UnitedStates,Harvard University,null,30.5,70.9,77.1,39,NA
76-100,SouthKorea,Korea University,null,47,62.9,50,35.2,NA
76-100,Belgium,KU Leuven,null,47.7,70.2,84,30.9,NA
76-100,SouthKorea,Kyung Hee University,null,38.3,71.2,55.1,35.2,NA
76-100,UnitedStates,Michigan State University,null,40,70.5,70.7,37.8,NA
76-100,China-Taiwan,National Chiao Tung University,null,32.3,71.4,47.4,43.6,NA
76-100,China-Taiwan,National Tsing Hua University,null,46.6,59.8,45.9,37.8,NA
76-100,Japan,Osaka University,null,50,54.2,65.3,36.5,NA
76-100,Italy,Polytechnic Institute of Milan,null,56,71.9,77.9,25.8,NA
76-100,UnitedStates,Purdue University - West Lafayette,null,51.4,64.7,63.6,32.4,NA
76-100,Germany,RWTH Aachen University,null,46.6,77.3,72.1,32.4,NA
76-100,China,Tongji University,null,47.7,70,59.6,32.4,NA
76-100,Germany,TU Dresden,null,38.4,67.5,72.2,37.8,NA
76-100,France,Universit? Grenoble Alpes,null,41.8,68,68.9,37.8,NA
76-100,UnitedKingdom,University College London,null,43.2,67.8,74.2,36.5,NA
76-100,UnitedStates,"University of California, San Diego",null,41.7,71.4,79.8,36.5,NA
76-100,UnitedStates,University of Colorado at Boulder,null,33.1,70,75.4,36.5,NA
76-100,UnitedStates,University of Florida,null,39.8,68.8,68.1,35.2,NA
76-100,UnitedStates,University of Nebraska - Lincoln,null,27.6,89.9,67,30.9,NA
76-100,UnitedKingdom,University of Nottingham,null,41.4,64.7,81.5,35.2,NA
76-100,China,University of Science and Technology Beijing,null,47.3,68.5,55.6,33.8,NA
76-100,SouthKorea,Yonsei University,null,45.5,63.7,42.6,41.4,NA
101-150,China,Central South University,null,41.8,83.8,55.9,25.8,NA
101-150,China,China University of Petroleum - Beijing,null,73.8,51.3,47.4,19.5,NA
101-150,China,Chongqing University,null,50.6,64.5,57.9,23.9,NA
101-150,China-HongKong,City University of Hong Kong,null,41.3,77.1,58.2,23.9,NA
101-150,UnitedStates,Columbia University,null,31.7,70.9,71.6,29.3,NA
101-150,Australia,Curtin University,null,44.6,66.3,85.7,21.8,NA
101-150,Australia,Deakin University,null,23.8,81,81.3,25.8,NA
101-150,UnitedStates,Drexel University,null,22.4,84,57.3,33.8,NA
101-150,Belgium,Ghent University,null,45.2,69.5,85,23.9,NA
101-150,Australia,Griffith University,null,25.6,81,84.5,29.3,NA
101-150,SouthKorea,Gwangju Institute of Science and Technology,null,22.6,70.2,65.9,32.4,NA
101-150,Japan,Kyushu University,null,58.7,54.5,64.8,30.9,NA
101-150,Canada,Laval University,null,22.5,73.3,67.1,32.4,NA
101-150,UnitedKingdom,Newcastle University,null,37.1,71.7,77.6,23.9,NA
101-150,France,Pierre and Marie  Curie University - Paris 6,null,38.1,68.5,88.6,27.6,NA
101-150,Spain,Polytechnic University of Valencia,null,44.2,62.6,62.6,25.8,NA
101-150,SouthKorea,Pusan National University,null,37.1,67,61,29.3,NA
101-150,UnitedStates,Rice University,null,26.4,76.7,75.1,27.6,NA
101-150,Italy,Sapienza University of Rome,null,45,69.3,76,29.3,NA
101-150,China,Shandong University,null,49.1,74.2,51.5,25.8,NA
101-150,UnitedStates,Stony Brook University,null,24.8,80.5,82.4,27.6,NA
101-150,Germany,Technical University Darmstadt,null,35.5,67.3,82,29.3,NA
101-150,Germany,Technical University Munich,null,44.2,66,77.8,30.9,NA
101-150,Germany,Technical University of Berlin,null,34.2,74.2,74,29.3,NA
101-150,UnitedStates,Texas A&M University,null,59.5,61.5,67.4,19.5,NA
101-150,China-HongKong,The Hong Kong Polytechnic University,null,44.6,70.9,43.7,25.8,NA
101-150,UnitedStates,The Ohio State University - Columbus,null,41.6,72.4,58.7,27.6,NA
101-150,Australia,The University of Adelaide,null,35.1,76.2,82.9,29.3,NA
101-150,UnitedKingdom,The University of Manchester,null,43.7,68,81.5,25.8,NA
101-150,Canada,University of Alberta,null,52.1,63.1,64.1,25.8,NA
101-150,UnitedStates,"University of California, Davis",null,39.2,67,69.5,30.9,NA
101-150,UnitedStates,"University of California, Riverside",null,24.1,82.8,80.2,23.9,NA
101-150,Germany,University of Freiburg,null,31.2,65,86.2,35.2,NA
101-150,Netherlands,University of Groningen,null,28.9,72.4,82.6,35.2,NA
101-150,UnitedKingdom,University of Liverpool,null,33.1,67.3,89.6,27.6,NA
101-150,UnitedStates,"University of Minnesota, Twin Cities",null,37.3,71.9,60.1,32.4,NA
101-150,Germany,University of Muenster,null,27.7,76.4,69.2,33.8,NA
101-150,France,University of Nantes,null,28.9,63.1,69.6,33.8,NA
101-150,Italy,University of Padua,null,45.7,68,78.6,21.8,NA
101-150,France,University of Paris-Sud (Paris 11),null,39.2,66.5,90.3,25.8,NA
101-150,UnitedStates,University of Pennsylvania,null,25.1,76.9,77.6,35.2,NA
101-150,Australia,University of Sydney,null,35.8,67.3,84.9,32.4,NA
101-150,UnitedStates,University of Tennessee - Knoxville,null,45.6,68.3,63.7,27.6,NA
101-150,Canada,University of Toronto,null,41.2,66.5,73.7,27.6,NA
101-150,Netherlands,University of Twente,null,26.6,73.1,86.8,29.3,NA
101-150,Spain,University of Valencia,null,29.5,78.4,85.9,23.9,NA
101-150,Netherlands,University of Wageningen,null,31.4,73.3,81.3,30.9,NA
101-150,UnitedKingdom,University of Warwick,null,23.3,83.8,83.1,27.6,NA
101-150,Netherlands,Utrecht University,null,34.5,69,78.3,25.8,NA
101-150,Canada,Western University,null,34.7,69.7,67.7,29.3,NA
101-150,China,Xiamen University,null,45.2,71.9,51.6,25.8,NA
151-200,Finland,Aalto University,null,44.2,66,81.7,16.9,NA
151-200,France,Aix Marseille University,null,41.1,61.8,78.2,23.9,NA
151-200,UnitedStates,Arizona State University,null,36.5,68.5,66.3,19.5,NA
151-200,Spain,Autonomous University of Barcelona,null,30.8,62.9,84.2,21.8,NA
151-200,Israel,Ben-Gurion University of the Negev,null,29.4,59.8,74.3,29.3,NA
151-200,SouthKorea,Chonnam National University,null,33.4,75.3,60.3,23.9,NA
151-200,France,Claude Bernard University Lyon 1,null,33.7,70,77,25.8,NA
151-200,China,Donghua University,null,24.8,79.3,70.3,19.5,NA
151-200,UnitedStates,Duke University,null,28.1,66.5,75.4,23.9,NA
151-200,China,East China University of Science and Technology,null,57,60.4,43.5,21.8,NA
151-200,China,Fuzhou University,null,25.1,82.6,56.7,21.8,NA
151-200,China,Harbin Engineering University,null,38.7,68.3,42.2,23.9,NA
151-200,UnitedStates,Iowa State University,null,39.4,66.5,53.5,21.8,NA
151-200,China,Lanzhou University,null,37.2,72.4,51.1,19.5,NA
151-200,Sweden,Lund University,null,46.8,63.1,79.7,21.8,NA
151-200,Japan,Nagoya University,null,47.8,61,60.1,16.9,NA
151-200,China,NanJing Tech University,null,41.4,66.5,62.7,21.8,NA
151-200,China,Nanjing University of Aeronautics and Astronautics,null,30.6,81.4,52.7,21.8,NA
151-200,China-Taiwan,National Cheng Kung University,null,53.7,61.5,47.8,19.5,NA
151-200,France,National Polytechnic Institute of Toulouse,null,28.1,68.8,66.6,27.6,NA
151-200,China,North China Electric Power University,null,55.6,63.9,60.6,16.9,NA
151-200,Norway,Norwegian University of Science and Technology - NTNU,null,51.5,62.6,68.3,16.9,NA
151-200,Italy,Polytechnic University of Turin,null,45.1,63.7,72.6,16.9,NA
151-200,UnitedStates,"Rutgers, The State University of New Jersey - New Brunswick",null,24.2,71.2,79.2,23.9,NA
151-200,Sweden,Stockholm University,null,24.8,76.4,92.4,19.5,NA
151-200,China-HongKong,The University of Hong Kong,null,29.4,66.5,52.2,23.9,NA
151-200,UnitedKingdom,The University of Sheffield,null,35.5,63.9,74.1,25.8,NA
151-200,Spain,University of Barcelona,null,31.3,67,79.7,23.9,NA
151-200,UnitedKingdom,University of Bath,null,25.5,74,62.4,27.6,NA
151-200,Germany,University of Bochum,null,24.9,62.3,77.6,25.8,NA
151-200,Canada,University of British Columbia,null,44.3,66.8,81.9,19.5,NA
151-200,UnitedStates,University of Connecticut,null,34.6,78.4,68.6,16.9,NA
151-200,Spain,University of Cordoba,null,28.9,64.7,57.7,25.8,NA
151-200,UnitedStates,University of Houston,null,28.9,56.4,65.3,30.9,NA
151-200,UnitedStates,University of Kentucky,null,28.9,67.5,76.9,21.8,NA
151-200,UnitedKingdom,University of Leeds,null,41.5,66.8,70.6,16.9,NA
151-200,Portugal,University of Lisbon,null,61.2,61.5,79.4,13.8,NA
151-200,France,University of Montpellier,null,35.7,60.7,77,25.8,NA
151-200,Germany,University of Munich,null,29.6,69.5,74.1,25.8,NA
151-200,Italy,University of Roma - Tor Vergata,null,36.6,61.5,73.2,27.6,NA
151-200,UnitedStates,University of South Carolina - Columbia,null,34,64.7,67.6,25.8,NA
151-200,UnitedStates,University of Southern California,null,28,76.7,66.2,25.8,NA
151-200,UnitedKingdom,University of Surrey,null,36,65.8,88.6,19.5,NA
151-200,Australia,"University of Technology, Sydney",null,27.3,79.3,95.7,19.5,NA
151-200,Spain,University of the Basque Country,null,38,70.7,64.6,21.8,NA
151-200,Japan,University of Tsukuba,null,40.9,55.8,58.4,29.3,NA
151-200,UnitedStates,Vanderbilt University,null,35.1,62.9,64.9,23.9,NA
151-200,UnitedStates,Washington State University,null,35.5,66,67.2,23.9,NA
151-200,China,Xiangtan University,null,27.2,76.7,49.8,25.8,NA
151-200,UnitedStates,Yale University,null,30.9,70,72.8,25.8,NA
201-300,Denmark,Aalborg University,null,43.6,68.3,74.2,9.8,NA
201-300,Denmark,Aarhus University,null,32.9,70.2,89.6,9.8,NA
201-300,China,Anhui University of Technology,null,22.9,78,50.3,13.8,NA
201-300,Greece,Aristotle University of Thessaloniki,null,35,63.4,76.5,9.8,NA
201-300,Spain,Autonomous University of Madrid,null,23.7,59.8,78.1,21.8,NA
201-300,China,Beijing University of Technology,null,34.8,71.7,41.6,9.8,NA
201-300,UnitedKingdom,Cardiff University,null,26.3,67.5,62.8,21.8,NA
201-300,UnitedStates,Carnegie Mellon University,null,28.6,63.9,59.7,21.8,NA
201-300,France,CentraleSupelec,null,26.9,70.7,79.5,9.8,NA
201-300,China,China University of Geosciences (Beijing),null,40.1,63.9,56.9,13.8,NA
201-300,China,China University of Mining and Technology (Beijing),null,29.6,66.8,75.6,9.8,NA
201-300,China,China University of Mining and Technology (Xuzhou),null,44.5,61.5,51.3,9.8,NA
201-300,China,China University of Petroleum (Huadong),null,52.9,55.4,47.3,13.8,NA
201-300,Spain,Complutense University of Madrid,null,29.2,61.2,78.1,21.8,NA
201-300,Austria,Graz University of Technology,null,26.3,64.2,74.8,16.9,NA
201-300,China,Hefei University of Technology,null,31.4,72.8,58.5,16.9,NA
201-300,Japan,Hokkaido University,null,43.3,57.2,55.8,13.8,NA
201-300,China,Hunan University,null,35.9,77.5,49.6,9.8,NA
201-300,India,Indian Institute of Science,null,24.8,67.3,51.7,21.8,NA
201-300,SouthKorea,INHA University,null,31.9,64.7,46,19.5,NA
201-300,France,Institut National Polytechnique de Grenoble,null,35.8,68.3,72.5,16.9,NA
201-300,Iran,Islamic Azad University,null,65.6,61.2,48.6,0,NA
201-300,China,Jiangsu University,null,32.1,71.9,53.9,9.8,NA
201-300,SouthKorea,Kangwon National University,null,24.1,71.7,66,16.9,NA
201-300,SaudiArabia,King Fahd University of Petroleum & Minerals,null,38.9,62.1,72.1,9.8,NA
201-300,SaudiArabia,King Saud University,null,39.4,61.8,98.3,13.8,NA
201-300,Japan,Kobe University,null,29.8,63.7,63.3,13.8,NA
201-300,SouthKorea,Kyungpook National University,null,31.6,56.7,73.1,23.9,NA
